game_date,team_home,team_away,most_common_total_line,average_total_line,most_common_moneyline_home,average_moneyline_home,most_common_moneyline_away,average_moneyline_away,most_common_spread_home,average_spread_home,most_common_spread_away,average_spread_away,average_total_over_money,average_total_under_money,most_common_total_over_money,most_common_total_under_money
2025-11-06 01:00:00+01:00,Detroit Pistons,Utah Jazz,233.4999,223.2691,450.0001,452.7939,-349.9999,-353.2307,9.5001,9.5001,-9.4999,-9.4999,,,,
2025-11-05 05:00:00+01:00,Los Angeles Clippers,Oklahoma City Thunder,219.4999,210.8845,-264.9999,-262.6153,325.0001,320.5478,-8.4999,-8.1153,8.5001,8.1155,,,,
2025-11-05 04:00:00+01:00,Golden State Warriors,Phoenix Suns,235.4999,227.3461,455.0001,461.9747,-349.9999,-357.923,10.5001,10.1539,-10.4999,-10.1537,,,,
2025-11-05 02:00:00+01:00,New Orleans Pelicans,Charlotte Hornets,229.4999,220.6537,150.0001,150.1732,-129.9999,-128.923,3.0001,2.8463,-2.9999,-2.8461,,,,
2025-11-05 02:00:00+01:00,Atlanta Hawks,Orlando Magic,229.4999,220.7691,-139.9999,-142.3845,165.0001,165.6493,-3.4999,-3.423,3.5001,3.4232,,,,
2025-11-05 02:00:00+01:00,Chicago Bulls,Philadelphia 76ers,239.9999,231.2307,130.0001,129.6524,-109.9999,-111.6153,2.0001,1.8463,-1.9999,-1.8461,,,,
2025-11-05 01:30:00+01:00,Toronto Raptors,Milwaukee Bucks,237.4999,228.2691,130.0001,130.5063,-109.9999,-112.1537,2.5001,2.3078,-2.4999,-2.3076,,,,
2025-11-04 04:30:00+01:00,Los Angeles Clippers,Miami Heat,227.4999,219.0384,310.0001,301.2086,-234.9999,-243.7691,7.5001,7.3078,-7.4999,-7.3076,,,,
2025-11-04 04:00:00+01:00,Portland Trail Blazers,Los Angeles Lakers,227.9999,219.2691,425.0001,385.9516,-333.9999,-291.4614,9.5001,8.7693,-9.4999,-8.7691,,,,
2025-11-04 03:00:00+01:00,Denver Nuggets,Sacramento Kings,236.9999,227.8461,550.0001,562.6401,-399.9999,-431.3845,11.5001,11.2309,-11.4999,-11.2307,,,,
2025-11-04 02:00:00+01:00,Memphis Grizzlies,Detroit Pistons,235.4999,226.8845,-149.9999,-155.923,185.0001,183.8609,-3.9999,-3.923,4.0001,3.9232,,,,
2025-11-04 02:00:00+01:00,Houston Rockets,Dallas Mavericks,226.4999,218.423,650.0001,657.2824,-474.9999,-416.6814,12.5001,12.0386,-12.4999,-12.0384,,,,
2025-11-04 01:30:00+01:00,New York Knicks,Washington Wizards,233.9999,225.4614,650.0001,680.4839,-474.9999,-493.3845,13.0001,12.5386,-12.9999,-12.5384,,,,
2025-11-04 01:30:00+01:00,Boston Celtics,Utah Jazz,232.9999,224.6153,470.0001,495.2824,-359.9999,-380.7691,10.5001,10.2309,-10.4999,-10.2307,,,,
2025-11-04 01:00:00+01:00,Indiana Pacers,Milwaukee Bucks,234.9999,226.423,-194.9999,-192.9999,235.0001,230.6586,-5.9999,-6.0384,6.0001,6.0386,,,,
2025-11-04 01:00:00+01:00,Brooklyn Nets,Minnesota Timberwolves,225.9999,216.9999,-329.9999,-320.1537,425.0001,425.7355,-9.9999,-9.3076,10.0001,9.3078,,,,
2025-11-03 03:30:00+01:00,Los Angeles Lakers,Miami Heat,232.4999,223.6922,200.0001,199.3601,-169.9999,-170.5384,5.0001,4.8463,-4.9999,-4.8461,,,,
2025-11-03 02:00:00+01:00,Phoenix Suns,San Antonio Spurs,227.4999,218.9614,-179.9999,-182.0768,210.0001,216.6409,-4.9999,-5.0384,5.0001,5.0386,,,,
2025-11-03 01:00:00+01:00,New York Knicks,Chicago Bulls,234.9999,225.7691,280.0001,287.8486,-229.9999,-234.1537,8.0001,7.4232,-7.9999,-7.423,,,,
2025-11-03 00:00:00+01:00,Charlotte Hornets,Utah Jazz,232.4999,223.6153,-99.9999,-69.4399,120.0001,121.3955,-1.4999,-1.3076,1.5001,1.3078,,,,
2025-11-03 00:00:00+01:00,Brooklyn Nets,Philadelphia 76ers,232.9999,224.2307,-164.9999,-161.1537,190.0001,193.6455,-4.4999,-4.4999,4.5001,4.5001,,,,
2025-11-03 00:00:00+01:00,Toronto Raptors,Memphis Grizzlies,238.4999,229.6153,180.0001,177.407,-149.9999,-152.0768,4.5001,4.4232,-4.4999,-4.423,,,,
2025-11-03 00:00:00+01:00,Cleveland Cavaliers,Atlanta Hawks,230.4999,221.7691,240.0001,244.377,-199.9999,-201.2307,6.5001,6.2309,-6.4999,-6.2307,,,,
2025-11-02 21:30:00+01:00,Oklahoma City Thunder,New Orleans Pelicans,228.9999,219.923,700.0001,709.667,-499.9999,-521.4614,13.0001,12.577,-12.9999,-12.5768,,,,
2025-11-02 03:00:00+01:00,Detroit Pistons,Dallas Mavericks,227.4999,218.6537,290.0001,290.137,-239.9999,-238.923,7.5001,7.1924,-7.4999,-7.1922,,,,
2025-11-02 01:00:00+01:00,Boston Celtics,Houston Rockets,226.4999,217.4999,-164.9999,-163.5384,182.0001,191.5055,-4.4999,-4.5768,4.5001,4.577,,,,
2025-11-02 00:00:00+01:00,Washington Wizards,Orlando Magic,234.4999,225.4614,-289.9999,-296.9999,375.0001,372.4293,-8.9999,-8.6153,9.0001,8.6155,,,,
2025-11-02 00:00:00+01:00,Indiana Pacers,Golden State Warriors,229.9999,230.0768,-374.9999,-368.5384,500.0001,485.1193,-10.9999,-10.3461,11.0001,10.3463,,,,
2025-11-01 23:00:00+01:00,Charlotte Hornets,Minnesota Timberwolves,234.4999,224.923,-159.9999,-159.0768,180.0001,187.5139,-4.4999,-4.3845,4.5001,4.3847,,,,
2025-11-01 22:00:00+01:00,Milwaukee Bucks,Sacramento Kings,232.9999,224.3461,240.0001,245.6363,-199.9999,-206.6153,6.5001,6.1924,-6.4999,-6.1922,,,,
2025-11-01 03:30:00+01:00,Los Angeles Clippers,New Orleans Pelicans,223.4999,223.1817,550.0001,438.5834,-399.9999,-330.6666,11.0001,9.1668,-10.9999,-9.1666,,,,
2025-11-01 03:00:00+01:00,Portland Trail Blazers,Denver Nuggets,239.9999,239.9999,-179.9999,-154.8333,220.0001,187.3334,-5.4999,-5.4499,5.5001,5.4501,,,,
2025-11-01 03:00:00+01:00,Phoenix Suns,Utah Jazz,237.4999,237.7082,155.0001,127.5001,-129.9999,-109.9166,3.0001,3.091,-2.9999,-3.0908,,,,
2025-11-01 02:30:00+01:00,Memphis Grizzlies,Los Angeles Lakers,238.4999,238.2499,-104.9999,-87.9166,125.0001,104.4168,-1.4999,-1.5908,1.5001,1.591,,,,
2025-11-01 01:00:00+01:00,Chicago Bulls,New York Knicks,233.4999,233.4999,-164.9999,-137.6666,185.0001,162.0001,-4.4999,-4.0416,4.5001,4.0418,,,,
2025-11-01 00:30:00+01:00,Cleveland Cavaliers,Toronto Raptors,236.4999,236.6499,190.0001,154.2501,-159.9999,-132.1666,4.5001,3.6251,-4.4999,-3.6249,,,,
2025-11-01 00:00:00+01:00,Philadelphia 76ers,Boston Celtics,233.4999,233.7499,-104.9999,-53.0833,125.0001,101.8334,-1.4999,-1.0832,1.5001,1.0834,,,,
2025-11-01 00:00:00+01:00,Indiana Pacers,Atlanta Hawks,232.4999,232.2726,-113.9999,-104.2499,135.0001,122.0834,-2.4999,-2.2726,2.5001,2.2728,,,,
2025-10-31 01:30:00+01:00,San Antonio Spurs,Miami Heat,228.4999,219.2499,235.0001,156.4809,-189.9999,-131.9166,5.5001,3.6251,-5.4999,-3.6249,,,,
2025-10-31 01:00:00+01:00,Milwaukee Bucks,Golden State Warriors,228.4999,219.4582,-249.9999,-226.8332,145.0001,272.5343,-7.4999,-6.2916,7.5001,6.2918,,,,
2025-10-31 01:00:00+01:00,Oklahoma City Thunder,Washington Wizards,231.4999,222.0832,1200.0001,1231.2593,-753.9999,-758.9999,15.5001,14.9584,-15.4999,-14.9582,,,,
2025-10-31 00:00:00+01:00,Charlotte Hornets,Orlando Magic,238.9999,218.9166,-129.9999,-140.2499,150.0001,172.2101,-2.9999,-3.4166,3.0001,3.4168,,,,
2025-10-30 03:00:00+01:00,Phoenix Suns,Memphis Grizzlies,241.9999,217.8999,-109.9999,-97.8333,130.0001,119.1843,-1.9999,-1.6666,2.0001,1.6668,,,,
2025-10-30 02:30:00+01:00,Minnesota Timberwolves,Los Angeles Lakers,224.4999,213.6499,300.0001,257.5834,-239.9999,-202.0833,7.5001,6.0001,-7.4999,-5.9999,,,,
2025-10-30 02:00:00+01:00,Denver Nuggets,New Orleans Pelicans,237.9999,238.8499,700.0001,571.6393,-504.9999,-417.2499,11.5001,9.0418,-11.4999,-9.0416,,,,
2025-10-30 02:00:00+01:00,Utah Jazz,Portland Trail Blazers,235.4999,235.6499,-124.9999,-102.8333,-15.0,119.3451,-2.9999,-2.4166,3.0001,2.4168,,,,
2025-10-30 01:30:00+01:00,Dallas Mavericks,Indiana Pacers,229.4999,217.9499,225.0001,198.4809,-189.9999,-165.3333,5.5001,4.7501,-5.4999,-4.7499,,,,
2025-10-30 01:00:00+01:00,Chicago Bulls,Sacramento Kings,238.4999,226.3499,190.0001,153.4426,-164.9999,-132.2499,4.5001,4.3001,-4.4999,-4.2999,,,,
2025-10-30 00:30:00+01:00,Brooklyn Nets,Atlanta Hawks,239.4999,227.4499,-273.9999,-223.4166,340.0001,278.3643,-8.4999,-5.0833,8.5001,5.0834,,,,
2025-10-30 00:00:00+01:00,Detroit Pistons,Orlando Magic,227.4999,216.3499,-105.9999,-85.7499,125.0001,101.0784,-1.4999,-1.0416,1.5001,1.0418,,,,
2025-10-30 00:00:00+01:00,Boston Celtics,Cleveland Cavaliers,233.4999,221.6499,-139.9999,-115.4166,160.0001,138.5568,-3.4999,-2.7499,3.5001,2.7501,,,,
2025-10-29 23:30:00+01:00,Toronto Raptors,Houston Rockets,233.4999,221.7499,-184.9999,-158.9999,225.0001,188.0468,-5.4999,-4.4999,5.5001,4.5001,,,,
2025-10-29 04:00:00+01:00,Golden State Warriors,Los Angeles Clippers,224.4999,224.3499,-99.9999,-86.1666,120.0001,100.7901,-1.4999,-1.4499,1.5001,1.4501,,,,
2025-10-29 01:00:00+01:00,Milwaukee Bucks,New York Knicks,230.4999,220.4999,-113.9999,-94.0833,132.0001,109.4651,-1.9999,-1.8999,2.0001,1.9001,,,,
2025-10-29 01:00:00+01:00,Oklahoma City Thunder,Sacramento Kings,227.4999,216.4499,400.0001,316.3451,-309.9999,-256.4999,9.0001,8.5501,-8.9999,-8.5499,,,,
2025-10-29 00:30:00+01:00,Miami Heat,Charlotte Hornets,239.9999,227.5999,180.0001,151.0326,-156.9999,-128.0833,4.5001,3.5001,-4.4999,-3.4999,,,,
2025-10-29 00:00:00+01:00,Washington Wizards,Philadelphia 76ers,239.4999,228.7726,-160.9999,-106.4166,185.0001,123.2567,-3.9999,-2.6249,4.0001,2.6251,,,,
2025-10-28 03:30:00+01:00,Los Angeles Lakers,Portland Trail Blazers,227.4999,216.3999,-135.9999,-105.0833,162.0001,123.9043,-2.9999,-2.9499,3.0001,2.9501,,,,
2025-10-28 03:00:00+01:00,Golden State Warriors,Memphis Grizzlies,240.4999,240.3749,325.0001,268.5934,-259.9999,-219.9166,8.0001,6.4584,-7.9999,-6.4583,,,,
2025-10-28 02:30:00+01:00,Minnesota Timberwolves,Denver Nuggets,229.4999,218.2499,-189.9999,-162.4999,235.0001,191.3143,-6.4999,-4.7726,6.5001,4.7728,,,,
2025-10-28 02:00:00+01:00,Utah Jazz,Phoenix Suns,229.9999,218.9999,-5.0,102.5784,5.0,-71.7499,2.0001,1.3637,-1.9999,-1.3635,,,,
2025-10-28 01:30:00+01:00,Dallas Mavericks,Oklahoma City Thunder,225.4999,215.409,-298.9999,-245.9166,375.0001,306.3193,-8.9999,-8.3499,9.0001,8.3501,,,,
2025-10-28 01:00:00+01:00,San Antonio Spurs,Toronto Raptors,232.4999,222.1817,170.0001,155.1018,-149.9999,-107.4133,4.5001,4.2501,-4.4999,-4.2499,,,,
2025-10-28 01:00:00+01:00,Houston Rockets,Brooklyn Nets,224.4999,213.9999,200.0,1090.0001,-50.0,-672.5833,16.0001,15.0001,-15.9999,-14.9999,,,,
2025-10-28 01:00:00+01:00,New Orleans Pelicans,Boston Celtics,231.4999,220.1499,-164.9999,-128.6666,190.0001,149.0159,-4.4999,-3.0416,4.5001,3.0418,,,,
2025-10-28 01:00:00+01:00,Chicago Bulls,Atlanta Hawks,243.9999,231.9499,-113.9999,-95.9999,132.0001,110.7676,-2.4999,-1.9166,2.5001,1.9168,,,,
2025-10-28 00:00:00+01:00,Philadelphia 76ers,Orlando Magic,227.4999,215.8999,-199.9999,-163.9999,240.0001,196.4493,-6.4999,-5.409,6.5001,5.4092,,,,
2025-10-28 00:00:00+01:00,Detroit Pistons,Cleveland Cavaliers,230.9999,219.6999,-109.9999,-90.9999,130.0001,106.5484,-1.9999,-1.7499,2.0001,1.7501,,,,
2025-10-27 02:00:00+01:00,Los Angeles Clippers,Portland Trail Blazers,224.4999,215.2082,325.0001,335.8984,-259.9999,-263.6666,8.5001,7.8751,-8.4999,-7.8749,,,,
2025-10-27 02:00:00+01:00,Sacramento Kings,Los Angeles Lakers,224.9999,215.8332,170.0001,161.8059,-148.9999,-140.6666,3.5001,3.2501,-3.4999,-3.2499,,,,
2025-10-27 00:30:00+01:00,Dallas Mavericks,Toronto Raptors,231.9999,222.6249,105.0001,107.9551,115.0001,94.0001,-0.9999,0.4168,1.0001,-0.4166,,,,
2025-10-27 00:00:00+01:00,Minnesota Timberwolves,Indiana Pacers,228.4999,218.3749,575.0001,592.5276,-427.9999,-428.5832,12.0001,11.5418,-11.9999,-11.5416,,,,
2025-10-26 23:00:00+01:00,Washington Wizards,Charlotte Hornets,239.9999,228.7499,125.0001,122.5384,-103.9999,-103.9166,1.5001,1.6668,-1.4999,-1.6666,,,,
2025-10-26 23:00:00+01:00,Cleveland Cavaliers,Milwaukee Bucks,233.9999,214.4999,250.0001,221.6693,-209.9999,-175.6666,6.5001,5.5001,-6.4999,-5.4999,,,,
2025-10-26 23:00:00+01:00,Miami Heat,New York Knicks,230.4999,220.8749,-139.9999,-135.3332,160.0001,156.7709,-3.4999,-3.6666,3.5001,3.6668,,,,
2025-10-26 20:30:00+01:00,Detroit Pistons,Boston Celtics,226.9999,217.7916,135.0001,139.1943,-114.9999,-119.5832,2.5001,2.6668,-2.4999,-2.6666,,,,
2025-10-26 19:00:00+01:00,San Antonio Spurs,Brooklyn Nets,227.4999,217.9999,520.0001,543.6934,-409.9999,-410.0832,10.5001,10.4168,-10.4999,-10.4166,,,,
2025-10-26 02:00:00+01:00,Denver Nuggets,Phoenix Suns,233.4999,224.2082,800.0001,501.3576,-549.9999,-371.1666,13.0001,8.6251,-12.9999,-8.6249,,,,
2025-10-26 02:00:00+02:00,Memphis Grizzlies,Indiana Pacers,240.4999,230.8749,135.0001,87.8542,-111.9999,-55.4783,2.0001,1.7917,-1.9999,-1.7916,,,,
2025-10-26 01:30:00+02:00,Philadelphia 76ers,Charlotte Hornets,236.9999,226.9166,187.0001,130.3559,-159.9999,-106.9999,4.5001,3.1251,-4.4999,-3.1249,,,,
2025-10-26 01:30:00+02:00,Atlanta Hawks,Oklahoma City Thunder,236.9999,227.0832,-259.9999,-176.1666,320.0001,216.1251,-8.4999,-5.3333,8.5001,5.3334,,,,
2025-10-26 01:00:00+02:00,Orlando Magic,Chicago Bulls,232.4999,222.4582,240.0001,167.2526,-199.9999,-136.4166,6.0001,3.9167,-5.9999,-3.9166,,,,
2025-10-25 04:30:00+02:00,Los Angeles Clippers,Phoenix Suns,223.4999,212.2999,435.0001,365.3018,-339.9999,-289.4166,10.0001,7.9168,-9.9999,-7.9166,,,,
2025-10-25 04:00:00+02:00,Portland Trail Blazers,Golden State Warriors,227.9999,217.2272,-124.9999,-111.9999,145.0001,129.0484,-2.4999,-2.0832,2.5001,2.0834,,,,
2025-10-25 04:00:00+02:00,Sacramento Kings,Utah Jazz,234.4999,223.7726,220.0001,196.9234,-179.9999,-166.9166,5.5001,5.3183,-5.4999,-5.3181,,,,
2025-10-25 04:00:00+02:00,Los Angeles Lakers,Minnesota Timberwolves,225.4999,215.9999,-104.9999,-98.9999,125.0001,116.3243,-1.4999,-1.4999,1.5001,1.5001,,,,
2025-10-25 02:30:00+02:00,Dallas Mavericks,Washington Wizards,228.4999,218.3181,420.0001,405.0518,-339.9999,-318.6666,8.5001,8.0418,-8.4999,-8.0416,,,,
2025-10-25 02:00:00+02:00,New Orleans Pelicans,San Antonio Spurs,233.4999,233.3181,-146.9999,-137.8332,167.0001,159.2226,-3.9999,-3.5832,4.0001,3.5834,,,,
2025-10-25 02:00:00+02:00,Memphis Grizzlies,Miami Heat,232.4999,222.0908,150.0001,134.9651,-127.9999,-116.9166,3.0001,2.6251,-2.9999,-2.6249,,,,
2025-10-25 02:00:00+02:00,Houston Rockets,Detroit Pistons,226.4999,216.4999,260.0001,233.8801,-214.9999,-196.3332,6.5001,6.2728,-6.4999,-6.2726,,,,
2025-10-25 01:30:00+02:00,Brooklyn Nets,Cleveland Cavaliers,230.4999,230.2726,-475.9999,-432.9999,650.0001,577.7501,-11.4999,-11.0454,11.5001,11.0456,,,,
2025-10-25 01:30:00+02:00,New York Knicks,Boston Celtics,231.4999,220.0999,165.0001,112.9776,-144.9999,-76.9999,3.5001,2.1251,-3.4999,-2.1249,,,,
2025-10-25 01:00:00+02:00,Orlando Magic,Atlanta Hawks,235.4999,225.9166,210.0001,221.2843,-184.9999,-180.4166,5.5001,5.3334,-5.4999,-5.3332,,,,
2025-10-25 00:30:00+02:00,Toronto Raptors,Milwaukee Bucks,235.4999,225.6666,125.0001,128.0793,-104.9999,-109.9166,2.0001,1.8751,-1.9999,-1.8749,,,,
2025-10-24 04:00:00+02:00,Golden State Warriors,Denver Nuggets,233.4999,223.4999,115.0001,117.7901,105.0001,52.1901,1.5001,1.4168,-1.4999,-1.4166,,,,
2025-10-24 01:30:00+02:00,Indiana Pacers,Oklahoma City Thunder,231.4999,222.1249,-244.9999,-243.7499,300.0001,297.5651,-7.4999,-7.2499,7.5001,7.2501,,,,
2025-10-23 04:00:00+02:00,Portland Trail Blazers,Minnesota Timberwolves,222.4999,211.3999,-173.9999,-139.4999,200.0001,165.1159,-4.4999,-4.6817,4.5001,4.6819,,,,
2025-10-23 04:00:00+02:00,Phoenix Suns,Sacramento Kings,228.4999,218.1499,154.0001,134.2034,-133.9999,-112.4166,3.5001,3.4168,-3.4999,-3.4166,,,,
2025-10-23 03:30:00+02:00,Dallas Mavericks,San Antonio Spurs,223.9999,212.9999,159.0001,132.0209,-134.9999,-113.9166,3.0001,2.4584,-2.9999,-2.4583,,,,
2025-10-23 03:00:00+02:00,Utah Jazz,Los Angeles Clippers,225.4999,213.9499,-339.9999,-284.7499,420.0001,364.0001,-9.4999,-7.7916,9.5001,7.7918,,,,
2025-10-23 02:00:00+02:00,Milwaukee Bucks,Washington Wizards,227.9999,216.8499,450.0001,399.4626,-349.9999,-295.9999,10.0001,7.9584,-9.9999,-7.9583,,,,
2025-10-23 02:00:00+02:00,Memphis Grizzlies,New Orleans Pelicans,236.4999,224.3499,170.0001,143.3276,-144.9999,-121.2499,4.0001,3.0418,-3.9999,-3.0416,,,,
2025-10-23 02:00:00+02:00,Chicago Bulls,Detroit Pistons,236.4999,224.7999,-134.9999,-110.4166,155.0001,127.5209,-2.9999,-2.3333,3.0001,2.3334,,,,
2025-10-23 01:30:00+02:00,Atlanta Hawks,Toronto Raptors,237.9999,226.4999,220.0001,179.4443,-179.9999,-150.3333,5.5001,4.4168,-5.4999,-4.4166,,,,
2025-10-23 01:30:00+02:00,Boston Celtics,Philadelphia 76ers,230.4999,218.9499,202.0001,172.0343,-169.9999,-146.5833,5.5001,4.6251,-5.4999,-4.6249,,,,
2025-10-23 01:00:00+02:00,Charlotte Hornets,Brooklyn Nets,227.9999,216.8999,195.0001,164.8068,-169.9999,-136.9999,5.0001,4.1668,-4.9999,-4.1666,,,,
2025-10-23 01:00:00+02:00,New York Knicks,Cleveland Cavaliers,228.9999,217.1499,-109.9999,-89.6666,130.0001,106.0826,-1.9999,-1.4166,2.0001,1.4168,,,,
2025-10-23 01:00:00+02:00,Orlando Magic,Miami Heat,215.4999,205.2999,330.0001,279.2776,-259.9999,-223.6666,8.5001,6.6251,-8.4999,-6.6249,,,,
2025-10-22 04:00:00+02:00,Los Angeles Lakers,Golden State Warriors,227.4999,214.7221,-121.9999,-65.8181,-5.0,85.6892,-2.4999,-2.4443,2.5001,2.4445,,,,
2025-10-22 01:30:00+02:00,Oklahoma City Thunder,Houston Rockets,225.4999,212.9999,245.0001,164.7364,-204.9999,-131.4545,6.5001,5.1819,-6.4999,-5.1817,,,,
2025-10-21 23:30:00+00:00,Oklahoma City Thunder,Houston Rockets,225.4999,212.9999,245.0001,164.73644545454545,-204.9999,-131.45446363636364,6.5001,5.1819000000000015,-6.4999,-5.181736363636362,2.0770450129347084,2.087256555555556,2.150001,2.050001
2025-10-18 02:00:00+02:00,Oklahoma City Thunder,Denver Nuggets,228.4999,228.6249,360.0001,381.7501,-309.9999,-294.7499,9.5001,9.2501,-9.4999,-9.2499,,,,
2025-10-18 02:00:00+02:00,San Antonio Spurs,Indiana Pacers,235.4999,235.1249,210.0001,202.7501,-169.9999,-166.2499,5.5001,5.1251,-5.4999,-5.1249,,,,
2025-10-18 02:00:00+02:00,Miami Heat,Memphis Grizzlies,232.4999,232.3749,160.0001,160.7501,-134.9999,-134.7499,3.5001,3.5001,-3.4999,-3.4999,,,,
2025-10-18 01:30:00+02:00,New York Knicks,Charlotte Hornets,226.9999,226.4999,225.0001,225.5001,-184.9999,-183.9999,6.0001,5.7501,-5.9999,-5.7499,,,,
2025-10-18 01:00:00+02:00,Philadelphia 76ers,Minnesota Timberwolves,224.4999,224.3749,265.0001,260.2501,-219.9999,-209.4999,7.5001,7.1251,-7.4999,-7.1249,,,,
2025-10-18 01:00:00+02:00,Toronto Raptors,Brooklyn Nets,226.4999,199.6249,250.0001,246.5001,-199.9999,-197.7499,6.5001,6.3751,-6.4999,-6.3749,,,,
2025-10-17 03:00:00+02:00,Utah Jazz,Portland Trail Blazers,235.4999,235.8749,-117.9999,-115.2499,145.0001,138.2501,-2.4999,-2.4999,2.5001,2.5001,,,,
2025-10-17 02:00:00+02:00,Chicago Bulls,Minnesota Timberwolves,234.4999,235.1249,-187.9999,-190.4999,245.0001,235.7501,-5.9999,-5.9999,6.0001,6.0001,,,,
2025-10-17 01:30:00+02:00,Atlanta Hawks,Houston Rockets,234.4999,234.7499,260.0001,275.5001,-209.9999,-215.7499,6.5001,6.7501,-6.4999,-6.7499,,,,
2025-10-17 01:00:00+02:00,Detroit Pistons,Washington Wizards,232.4999,232.7499,225.0001,223.2501,-184.9999,-181.7499,5.5001,5.5001,-5.4999,-5.4999,,,,
2025-10-17 01:00:00+02:00,Orlando Magic,New Orleans Pelicans,227.4999,227.2499,300.0001,286.0001,-239.9999,-228.2499,7.5001,7.5001,-7.4999,-7.4999,,,,
2025-10-16 04:30:00+02:00,Los Angeles Lakers,Dallas Mavericks,220.4999,220.6249,-233.9999,-277.2499,296.0001,356.5001,-8.9999,-8.8749,9.0001,8.8751,,,,
2025-10-16 04:00:00+02:00,Sacramento Kings,Los Angeles Clippers,228.4999,228.3749,-143.9999,-147.7499,171.0001,178.5001,-4.4999,-4.4999,4.5001,4.5001,,,,
2025-10-16 01:30:00+02:00,Boston Celtics,Toronto Raptors,231.4999,231.8749,170.0001,169.0001,-139.9999,-140.7499,4.0001,4.1251,-3.9999,-4.1249,,,,
2025-10-16 01:00:00+02:00,Charlotte Hornets,Memphis Grizzlies,236.9999,236.7499,140.0001,144.7501,-126.9999,-120.9999,2.5001,2.6251,-2.4999,-2.6249,,,,
2025-10-15 04:00:00+02:00,Phoenix Suns,Los Angeles Lakers,226.4999,225.8749,-319.9999,-321.7499,425.0001,428.5001,-9.4999,-9.7499,9.5001,9.7501,,,,
2025-10-15 04:00:00+02:00,Portland Trail Blazers,Golden State Warriors,236.4999,236.4999,104.0001,52.5001,118.0001,117.0001,-0.9999,-1.2499,1.0001,1.2501,,,,
2025-10-15 03:00:00+02:00,Denver Nuggets,Chicago Bulls,233.4999,233.6249,210.0001,201.7501,-169.9999,-167.7499,5.5001,5.6251,-5.4999,-5.6249,,,,
2025-10-15 02:00:00+02:00,Milwaukee Bucks,Oklahoma City Thunder,233.4999,233.4999,-175.9999,-179.2499,220.0001,219.5001,-5.9999,-6.1249,6.0001,6.1251,,,,
2025-10-15 02:00:00+02:00,New Orleans Pelicans,Houston Rockets,233.4999,233.6249,-189.9999,-191.7499,230.0001,234.7501,-6.4999,-6.3749,6.5001,6.3751,,,,
2025-10-15 01:00:00+02:00,Cleveland Cavaliers,Detroit Pistons,235.4999,235.3749,300.0001,298.0001,-239.9999,-236.2499,8.0001,7.8751,-7.9999,-7.8749,,,,
2025-10-14 03:00:00+02:00,Utah Jazz,Dallas Mavericks,236.9999,236.7499,-139.9999,-140.9999,170.0001,172.7501,-4.4999,-4.3749,4.5001,4.3751,,,,
2025-10-14 02:00:00+02:00,MIN Timberwolves,Guangzhou Long-Lions,220.4999,220.4999,,,,,36.0001,35.7501,-35.9999,-35.7499,,,,
2025-10-14 01:30:00+02:00,New York Knicks,Washington Wizards,221.4999,221.4999,220.0001,223.2501,-169.9999,-176.4999,5.0001,5.0001,-4.9999,-4.9999,,,,
2025-10-14 01:00:00+02:00,Indiana Pacers,San Antonio Spurs,235.4999,235.3749,151.0001,151.0001,-124.9999,-123.4999,2.5001,2.6251,-2.4999,-2.6249,,,,
2025-10-14 00:00:00+02:00,Atlanta Hawks,Miami Heat,226.9999,226.8749,-139.9999,-151.2499,170.0001,182.5001,-4.4999,-4.3749,4.5001,4.3751,,,,
2025-10-13 03:30:00+02:00,Los Angeles Lakers,Golden State Warriors,219.4999,220.2499,125.0001,128.5001,-104.9999,-56.4999,1.0001,1.8751,-0.9999,-1.8749,,,,
2025-10-13 03:30:00+02:00,Los Angeles Clippers,Denver Nuggets,227.4999,227.8749,158.0001,152.2501,-127.9999,-127.2499,3.5001,3.2501,-3.4999,-3.2499,,,,
2025-10-13 01:00:00+02:00,Boston Celtics,Cleveland Cavaliers,231.4999,231.3749,290.0001,292.7501,-219.9999,-229.9999,7.5001,7.6251,-7.4999,-7.6249,,,,
2025-10-13 01:00:00+02:00,Chicago Bulls,Milwaukee Bucks,236.9999,236.2499,-99.9999,-47.7499,120.0001,118.2501,-1.4999,-0.8749,1.5001,0.8751,,,,
2025-10-13 00:00:00+02:00,Orlando Magic,Miami Heat,218.4999,218.6249,195.0001,208.2501,-164.9999,-169.4999,5.0001,5.0001,-4.9999,-4.9999,,,,
2025-10-12 21:00:00+02:00,Washington Wizards,Toronto Raptors,232.4999,232.7499,-167.9999,-163.2499,190.0001,198.7501,-4.4999,-4.8749,4.5001,4.8751,,,,
2025-10-12 13:00:00+02:00,Phoenix Suns,Brooklyn Nets,230.4999,230.1249,185.0001,186.0001,-149.9999,-152.7499,4.5001,4.3751,-4.4999,-4.3749,,,,
2025-10-12 02:30:00+02:00,Dallas Mavericks,Charlotte Hornets,228.4999,227.8749,310.0001,284.5001,-239.9999,-224.7499,7.0001,7.3751,-6.9999,-7.3749,,,,
2025-10-12 02:00:00+02:00,Memphis Grizzlies,Atlanta Hawks,237.4999,237.8749,-179.9999,-190.4999,220.0001,235.0001,-5.4999,-5.8749,5.5001,5.8751,,,,
2025-10-12 01:00:00+02:00,Indiana Pacers,Oklahoma City Thunder,235.4999,235.1249,105.0001,105.0001,115.0001,113.0001,-1.4999,-0.3332,1.5001,0.3334,,,,
